PurchaseID,PurchaseDate,CustomerEmail,Country,CustomerAge,Category,UnitPrice,Quantity,DiscountPct,PaymentMethod,SatisfactionRating
3098,2023-11-17,customer3097@protonmail.com,United States,54.0,Clothing,65.33,3,0.1,Debit Card,4.0
3099,2024-07-04,customer3098@protonmail.com,Australia,62.0,Toys,75.65,1,0.15,Debit Card,4.0
3100,2023-06-12,customer3099@outlook.com,Australia,38.0,Office Supplies,81.76,1,0.0,Credit Card,4.0
3101,2024-04-09,customer3100@yahoo.com,Canada,55.0,Clothing,39.98,3,0.25,Credit Card,4.0
3102,2024-05-01,customer3101@outlook.com,India,45.0,Sports & Outdoors,40.86,1,0.1,Credit Card,5.0
3103,2023-08-31,customer3102@yahoo.com,Canada,50.0,Clothing,29.09,5,0.0,Credit Card,4.0
3104,2023-11-23,customer3103@outlook.com,Japan,47.0,Office Supplies,43.19,2,0.1,Credit Card,5.0
3105,2024-05-04,customer3104@yahoo.com,France,,Home & Kitchen,101.42,4,0.0,Credit Card,3.0
3106,2023-08-18,customer3105@hotmail.com,Brazil,74.0,Books,183.03,2,0.25,Credit Card,
3107,2024-03-16,customer3106@hotmail.com,France,35.0,Books,57.77,4,0.0,PayPal,4.0
3108,2023-06-18,customer3107@protonmail.com,Australia,60.0,Beauty,83.31,2,0.0,Debit Card,5.0
3109,2024-01-26,customer3108@gmail.com,Brazil,62.0,Beauty,27.91,3,0.15,Gift Card,4.0
3110,2023-02-13,customer3109@yahoo.com,United States,,Beauty,28.51,2,0.0,Credit Card,4.0
3111,2023-11-22,customer3110@gmail.com,United Kingdom,29.0,Beauty,122.42,5,0.0,Credit Card,5.0
3112,2024-01-03,customer3111@yahoo.com,France,74.0,Books,9.66,3,0.0,PayPal,3.0
3113,2024-08-26,customer3112@gmail.com,Germany,53.0,Electronics,92.38,3,0.2,PayPal,5.0
3114,2023-10-02,customer3113@gmail.com,United States,26.0,Automotive,94.79,2,0.2,Credit Card,5.0
3115,2023-01-05,customer3114@outlook.com,Japan,52.0,Clothing,124.58,1,0.1,Credit Card,4.0
3116,2023-01-30,customer3115@gmail.com,United States,44.0,Electronics,86.22,4,0.05,Gift Card,4.0
3117,2024-01-29,customer3116@outlook.com,Brazil,57.0,Electronics,22.8,1,0.15,Gift Card,4.0
3118,2024-08-16,customer3117@gmail.com,Canada,72.0,Books,141.07,1,0.0,Bank Transfer,5.0
3119,2024-10-12,customer3118@hotmail.com,Japan,32.0,Clothing,48.17,4,0.25,Credit Card,5.0
3120,2024-08-13,customer3119@hotmail.com,India,66.0,Sports & Outdoors,134.91,4,0.15,Credit Card,4.0
3121,2023-09-06,customer3120@protonmail.com,Germany,66.0,Sports & Outdoors,117.99,2,0.1,Credit Card,4.0
3122,2023-12-24,customer3121@yahoo.com,United Kingdom,29.0,Electronics,84.28,4,0.1,Debit Card,4.0
3123,2024-10-10,customer3122@yahoo.com,United Kingdom,34.0,Home & Kitchen,118.7,1,0.15,Credit Card,3.0
3124,2024-09-04,customer3123@outlook.com,France,42.0,Automotive,152.22,3,0.1,Credit Card,2.0
3125,2023-11-28,customer3124@protonmail.com,United Kingdom,34.0,Beauty,92.16,5,0.15,Gift Card,5.0
3126,2023-12-18,customer3125@protonmail.com,India,,Automotive,110.73,2,0.05,Credit Card,4.0
3127,2023-02-20,customer3126@outlook.com,India,59.0,Electronics,36.58,4,0.0,Credit Card,1.0
3128,2023-05-04,customer3127@protonmail.com,Japan,57.0,Automotive,105.78,2,0.15,Debit Card,3.0
3129,2024-01-22,customer3128@yahoo.com,Germany,60.0,Grocery,36.02,2,0.0,Bank Transfer,5.0
3130,2024-01-13,customer3129@outlook.com,Canada,53.0,Books,79.02,2,0.0,Gift Card,2.0
3131,2024-02-24,customer3130@gmail.com,United Kingdom,,Sports & Outdoors,44.21,2,0.0,Credit Card,5.0
3132,2023-08-17,customer3131@gmail.com,France,51.0,Home & Kitchen,51.44,1,0.0,Debit Card,
3133,2023-06-15,customer3132@hotmail.com,India,48.0,Sports & Outdoors,163.7,5,0.1,Bank Transfer,5.0
3134,2023-11-27,customer3133@outlook.com,Brazil,69.0,Grocery,69.14,3,0.15,Debit Card,4.0
3135,2024-10-03,customer3134@outlook.com,Mexico,68.0,Books,78.58,5,0.0,Credit Card,5.0
3136,2024-12-09,customer3135@protonmail.com,France,23.0,Electronics,108.57,4,0.0,PayPal,
3137,2023-02-08,customer3136@outlook.com,Australia,48.0,Clothing,75.19,5,0.15,Debit Card,4.0
3138,2023-09-17,customer3137@protonmail.com,United Kingdom,71.0,Beauty,104.65,2,0.0,Debit Card,5.0
3139,2024-01-16,customer3138@outlook.com,Japan,58.0,Beauty,110.6,1,0.2,Debit Card,5.0
3140,2023-06-07,customer3139@yahoo.com,Japan,45.0,Books,48.89,5,0.0,Credit Card,4.0
3141,2023-09-15,customer3140@gmail.com,United States,56.0,Office Supplies,31.72,5,0.15,PayPal,5.0
3142,2023-04-04,customer3141@protonmail.com,France,19.0,Electronics,74.54,5,0.1,Credit Card,5.0
3143,2023-12-05,customer3142@hotmail.com,Mexico,46.0,Electronics,51.66,5,0.0,Credit Card,5.0
3144,2024-10-07,customer3143@yahoo.com,Australia,70.0,Home & Kitchen,116.15,2,0.2,Debit Card,5.0
3145,2024-11-08,customer3144@hotmail.com,France,43.0,Grocery,52.72,3,0.2,Debit Card,4.0
3146,2023-01-11,customer3145@protonmail.com,Canada,71.0,Beauty,151.55,4,0.2,Debit Card,3.0
3147,2024-04-09,customer3146@gmail.com,Brazil,63.0,Grocery,154.94,5,0.0,PayPal,4.0
3148,2024-10-24,customer3147@protonmail.com,Mexico,71.0,Automotive,143.93,1,0.0,PayPal,4.0
3149,2024-07-14,customer3148@gmail.com,Mexico,26.0,Clothing,99.35,5,0.0,Debit Card,4.0
3150,2023-02-15,customer3149@gmail.com,Mexico,65.0,Clothing,45.22,4,0.0,Debit Card,5.0
3151,2023-10-12,customer3150@outlook.com,Mexico,30.0,Sports & Outdoors,57.15,3,0.25,Debit Card,3.0
3152,2024-07-03,customer3151@yahoo.com,Germany,33.0,Clothing,98.28,4,0.25,Credit Card,
3153,2024-12-16,customer3152@yahoo.com,Brazil,25.0,Books,64.6,2,0.2,Debit Card,
3154,2023-08-03,customer3153@outlook.com,United Kingdom,34.0,Electronics,62.14,2,0.0,Debit Card,5.0
3155,2023-07-26,customer3154@outlook.com,Germany,54.0,Clothing,148.06,1,0.25,PayPal,1.0
3156,2023-07-02,customer3155@yahoo.com,Canada,36.0,Books,27.13,2,0.2,PayPal,5.0
3157,2024-10-15,customer3156@outlook.com,United States,19.0,Electronics,101.9,2,0.0,Credit Card,4.0
3158,2023-05-12,customer3157@protonmail.com,Australia,30.0,Office Supplies,94.59,3,0.0,Bank Transfer,4.0
3159,2023-09-25,customer3158@hotmail.com,United States,25.0,Electronics,77.68,3,0.0,Bank Transfer,3.0
3160,2023-04-09,customer3159@outlook.com,Canada,69.0,Automotive,35.05,2,0.05,Credit Card,
3161,2024-11-16,customer3160@hotmail.com,Canada,60.0,Electronics,57.82,2,0.0,Bank Transfer,2.0
3162,2023-02-18,customer3161@protonmail.com,Japan,48.0,Grocery,76.81,3,0.15,Debit Card,3.0
3163,2024-01-06,customer3162@gmail.com,France,66.0,Toys,32.2,4,0.15,Credit Card,5.0
3164,2023-04-24,customer3163@gmail.com,Mexico,33.0,Home & Kitchen,131.56,5,0.05,PayPal,5.0
3165,2023-10-25,customer3164@protonmail.com,Japan,69.0,Home & Kitchen,71.71,2,0.05,Credit Card,5.0
3166,2024-03-05,customer3165@protonmail.com,Canada,62.0,Clothing,68.41,3,0.1,PayPal,5.0
3167,2024-05-24,customer3166@hotmail.com,United Kingdom,32.0,Grocery,105.43,4,0.0,PayPal,4.0
3168,2024-02-20,customer3167@hotmail.com,United Kingdom,53.0,Electronics,166.07,2,0.0,Credit Card,5.0
3169,2023-11-08,customer3168@protonmail.com,France,72.0,Home & Kitchen,56.85,4,0.2,Credit Card,2.0
3170,2023-07-25,customer3169@gmail.com,United States,39.0,Beauty,29.83,3,0.0,Credit Card,5.0
3171,2024-08-09,customer3170@outlook.com,France,30.0,Sports & Outdoors,177.64,1,0.25,Debit Card,5.0
3172,2024-05-11,customer3171@gmail.com,Germany,70.0,Clothing,81.86,4,0.1,Debit Card,
3173,2024-05-05,customer3172@protonmail.com,Canada,35.0,Electronics,217.24,1,0.1,PayPal,4.0
3174,2024-07-15,customer3173@gmail.com,India,49.0,Toys,153.17,3,0.2,Gift Card,5.0
3175,2023-06-10,customer3174@gmail.com,Germany,23.0,Home & Kitchen,41.87,2,0.0,Debit Card,5.0
3176,2024-12-16,customer3175@outlook.com,United States,53.0,Sports & Outdoors,63.27,1,0.1,Debit Card,
3177,2024-11-02,customer3176@yahoo.com,Brazil,74.0,Home & Kitchen,9.68,4,0.05,Credit Card,4.0
3178,2023-11-18,customer3177@protonmail.com,Japan,19.0,Office Supplies,45.09,4,0.05,Debit Card,5.0
3179,2023-05-29,customer3178@yahoo.com,Germany,34.0,Toys,26.53,2,0.25,Credit Card,5.0
3180,2023-10-01,customer3179@hotmail.com,Germany,53.0,Toys,47.72,1,0.25,Debit Card,5.0
3181,2023-10-11,customer3180@yahoo.com,Canada,51.0,Grocery,19.65,5,0.05,Debit Card,4.0
3182,2024-12-11,customer3181@outlook.com,Germany,41.0,Office Supplies,39.29,3,0.05,Debit Card,3.0
3183,2023-07-30,customer3182@protonmail.com,Canada,35.0,Grocery,46.7,5,0.0,Credit Card,5.0
3184,2024-11-18,customer3183@hotmail.com,Canada,60.0,Toys,68.36,3,0.05,Debit Card,5.0
3185,2023-06-18,customer3184@gmail.com,Germany,45.0,Grocery,23.27,4,0.05,PayPal,3.0
3186,2024-11-07,customer3185@protonmail.com,India,20.0,Home & Kitchen,134.93,5,0.0,PayPal,4.0
3187,2024-11-09,customer3186@protonmail.com,Canada,26.0,Beauty,45.37,4,0.0,Debit Card,3.0
3188,2024-03-20,customer3187@outlook.com,India,39.0,Sports & Outdoors,84.7,5,0.2,Gift Card,4.0
3189,2023-03-20,customer3188@yahoo.com,India,54.0,Toys,44.16,1,0.15,PayPal,4.0
3190,2024-03-26,customer3189@hotmail.com,United States,21.0,Grocery,70.94,4,0.0,PayPal,3.0
3191,2024-10-27,customer3190@outlook.com,United Kingdom,74.0,Beauty,66.59,4,0.25,PayPal,4.0
3192,2024-11-08,customer3191@gmail.com,Australia,71.0,Beauty,138.5,5,0.0,PayPal,1.0
3193,2023-11-30,customer3192@yahoo.com,Canada,21.0,Automotive,59.93,4,0.0,Gift Card,5.0
3194,2023-12-17,customer3193@gmail.com,France,41.0,Beauty,62.15,2,0.0,Credit Card,5.0
3195,2023-10-08,customer3194@yahoo.com,Brazil,39.0,Home & Kitchen,33.53,4,0.0,Debit Card,5.0
3196,2023-06-05,customer3195@gmail.com,United States,25.0,Home & Kitchen,19.44,4,0.0,PayPal,
3197,2024-04-22,customer3196@protonmail.com,Japan,47.0,Books,81.65,5,0.25,Credit Card,3.0
3198,2024-12-20,customer3197@protonmail.com,Germany,60.0,Home & Kitchen,82.79,4,0.05,Credit Card,5.0
3199,2023-07-15,customer3198@gmail.com,Brazil,48.0,Beauty,76.94,5,0.0,Debit Card,2.0
3200,2024-09-06,customer3199@hotmail.com,Canada,68.0,Grocery,118.77,4,0.0,Debit Card,4.0
3201,2023-03-11,customer3200@protonmail.com,Brazil,54.0,Home & Kitchen,67.69,1,0.0,PayPal,
3202,2023-02-10,customer3201@protonmail.com,Brazil,62.0,Automotive,52.7,4,0.05,Debit Card,5.0
3203,2024-10-19,customer3202@protonmail.com,France,66.0,Beauty,75.83,4,0.05,Credit Card,4.0
3204,2023-03-24,customer3203@yahoo.com,France,66.0,Office Supplies,60.99,1,0.05,PayPal,4.0
3205,2023-10-30,customer3204@outlook.com,France,50.0,Home & Kitchen,25.34,1,0.0,Credit Card,
3206,2024-10-05,customer3205@gmail.com,Brazil,66.0,Books,125.85,2,0.0,Gift Card,5.0
3207,2023-09-12,customer3206@protonmail.com,France,39.0,Sports & Outdoors,44.4,3,0.05,Debit Card,3.0
3208,2023-08-08,customer3207@gmail.com,Mexico,74.0,Beauty,63.53,4,0.0,Credit Card,4.0
3209,2023-01-30,customer3208@outlook.com,Canada,55.0,Automotive,47.18,5,0.25,Debit Card,1.0
3210,2024-05-23,customer3209@outlook.com,France,38.0,Automotive,137.75,1,0.0,PayPal,3.0
3211,2023-08-22,customer3210@yahoo.com,Australia,21.0,Home & Kitchen,48.33,5,0.15,Gift Card,5.0
3212,2023-03-28,customer3211@protonmail.com,Australia,37.0,Clothing,150.23,1,0.15,Debit Card,4.0
3213,2023-12-13,customer3212@outlook.com,France,45.0,Beauty,41.66,3,0.0,Bank Transfer,2.0
3214,2023-05-05,customer3213@gmail.com,Mexico,24.0,Electronics,102.05,5,0.1,Credit Card,5.0
3215,2024-09-11,customer3214@protonmail.com,France,50.0,Office Supplies,62.01,3,0.15,Credit Card,5.0
3216,2024-06-29,customer3215@protonmail.com,Canada,,Beauty,22.12,5,0.0,Debit Card,5.0
3217,2024-12-16,customer3216@yahoo.com,Germany,35.0,Grocery,147.33,4,0.1,PayPal,2.0
3218,2024-12-15,customer3217@yahoo.com,United States,,Automotive,39.51,2,0.0,Credit Card,4.0
3219,2024-09-03,customer3218@hotmail.com,United Kingdom,41.0,Electronics,53.94,5,0.05,Credit Card,5.0
3220,2024-01-02,customer3219@gmail.com,France,34.0,Clothing,80.54,1,0.0,Debit Card,3.0
3221,2023-05-05,customer3220@hotmail.com,United States,65.0,Sports & Outdoors,30.32,4,0.0,Credit Card,4.0
3222,2023-02-01,customer3221@gmail.com,France,53.0,Grocery,43.59,2,0.2,PayPal,5.0
3223,2023-03-08,customer3222@yahoo.com,United Kingdom,53.0,Beauty,58.94,4,0.25,Credit Card,2.0
3224,2023-06-21,customer3223@gmail.com,Mexico,31.0,Electronics,20.96,1,0.25,Debit Card,5.0
3225,2024-10-06,customer3224@hotmail.com,Canada,52.0,Sports & Outdoors,75.96,5,0.25,Debit Card,5.0
3226,2023-06-05,customer3225@hotmail.com,France,67.0,Home & Kitchen,27.94,1,0.1,Gift Card,5.0
3227,2023-03-09,customer3226@outlook.com,Canada,29.0,Clothing,100.81,4,0.2,Credit Card,5.0
3228,2024-11-13,customer3227@protonmail.com,France,18.0,Office Supplies,127.05,2,0.25,Credit Card,5.0
3229,2023-11-14,customer3228@gmail.com,France,61.0,Electronics,104.61,5,0.0,Credit Card,5.0
3230,2023-11-02,customer3229@protonmail.com,France,57.0,Electronics,112.85,5,0.0,Bank Transfer,5.0
3231,2023-08-09,customer3230@protonmail.com,France,29.0,Clothing,57.22,5,0.05,Credit Card,2.0
3232,2024-11-22,customer3231@gmail.com,France,48.0,Grocery,25.87,2,0.15,PayPal,4.0
3233,2023-09-12,customer3232@outlook.com,United Kingdom,24.0,Electronics,123.63,1,0.0,Debit Card,5.0
3234,2024-09-19,customer3233@outlook.com,India,34.0,Electronics,44.25,1,0.15,PayPal,3.0
3235,2024-12-25,customer3234@hotmail.com,Japan,28.0,Clothing,65.38,2,0.0,Credit Card,
3236,2023-11-26,customer3235@outlook.com,Japan,70.0,Sports & Outdoors,36.03,4,0.05,Debit Card,4.0
3237,2024-05-26,customer3236@yahoo.com,France,38.0,Electronics,32.68,2,0.05,Bank Transfer,4.0
3238,2023-01-19,customer3237@yahoo.com,Brazil,45.0,Grocery,79.28,1,0.15,Credit Card,5.0
3239,2024-07-24,customer3238@outlook.com,Japan,31.0,Grocery,70.35,5,0.0,Debit Card,5.0
3240,2024-12-11,customer3239@outlook.com,Canada,,Books,21.35,5,0.05,Bank Transfer,3.0
3241,2023-05-23,customer3240@yahoo.com,France,49.0,Electronics,45.61,3,0.15,Credit Card,1.0
3242,2023-01-08,customer3241@yahoo.com,India,22.0,Books,179.95,2,0.2,PayPal,5.0
3243,2023-02-02,customer3242@outlook.com,India,62.0,Home & Kitchen,93.81,3,0.05,Credit Card,2.0
3244,2024-09-16,customer3243@yahoo.com,Mexico,41.0,Clothing,42.47,2,0.0,Credit Card,
3245,2023-06-28,customer3244@outlook.com,Brazil,44.0,Beauty,52.72,1,0.1,Credit Card,4.0
3246,2023-10-29,customer3245@protonmail.com,Mexico,27.0,Electronics,69.42,2,0.0,PayPal,4.0
3247,2023-09-03,customer3246@hotmail.com,United Kingdom,21.0,Electronics,52.91,1,0.15,Credit Card,5.0
3248,2023-08-08,customer3247@hotmail.com,Mexico,49.0,Electronics,141.78,1,0.05,Debit Card,4.0
3249,2023-05-01,customer3248@gmail.com,Mexico,19.0,Electronics,90.5,5,0.15,PayPal,5.0
3250,2023-10-26,customer3249@hotmail.com,Japan,50.0,Home & Kitchen,104.76,1,0.0,Credit Card,5.0
3251,2024-11-05,customer3250@hotmail.com,Japan,61.0,Clothing,111.13,5,0.05,Credit Card,1.0
3252,2023-09-18,customer3251@outlook.com,Japan,31.0,Grocery,90.15,5,0.0,Credit Card,4.0
3253,2024-08-08,customer3252@yahoo.com,Canada,34.0,Electronics,97.7,3,0.1,Credit Card,2.0
3254,2024-05-18,customer3253@outlook.com,United States,71.0,Clothing,138.31,5,0.0,Debit Card,5.0
3255,2024-08-05,customer3254@yahoo.com,United Kingdom,44.0,Automotive,100.55,3,0.1,Debit Card,2.0
3256,2024-02-23,customer3255@yahoo.com,United Kingdom,35.0,Toys,30.9,5,0.05,Gift Card,
3257,2023-09-29,customer3256@protonmail.com,United States,68.0,Grocery,166.98,5,0.0,PayPal,5.0
3258,2023-07-07,customer3257@gmail.com,Brazil,55.0,Books,17.57,4,0.15,Bank Transfer,4.0
3259,2023-07-24,customer3258@hotmail.com,United States,52.0,Electronics,88.17,3,0.2,PayPal,
3260,2024-01-21,customer3259@protonmail.com,Germany,73.0,Home & Kitchen,73.72,1,0.1,Bank Transfer,4.0
3261,2023-10-23,customer3260@gmail.com,Canada,52.0,Beauty,50.08,2,0.1,Credit Card,4.0
3262,2023-10-23,customer3261@hotmail.com,Japan,63.0,Grocery,111.43,5,0.0,Credit Card,3.0
3263,2023-09-27,customer3262@gmail.com,Mexico,58.0,Books,61.84,5,0.0,Credit Card,5.0
3264,2024-11-03,customer3263@outlook.com,Australia,60.0,Books,91.18,4,0.0,Debit Card,4.0
3265,2024-04-14,customer3264@yahoo.com,Australia,56.0,Books,28.39,3,0.05,PayPal,5.0
3266,2024-10-13,customer3265@hotmail.com,Australia,21.0,Electronics,123.05,3,0.1,Debit Card,5.0
3267,2024-11-08,customer3266@hotmail.com,United Kingdom,28.0,Electronics,116.8,3,0.0,Bank Transfer,4.0
3268,2024-03-26,customer3267@protonmail.com,Germany,47.0,Office Supplies,68.4,4,0.0,Credit Card,
3269,2023-03-08,customer3268@gmail.com,Germany,58.0,Electronics,37.09,2,0.1,Debit Card,3.0
3270,2024-12-05,customer3269@yahoo.com,India,60.0,Clothing,127.98,3,0.0,PayPal,3.0
3271,2023-12-16,customer3270@hotmail.com,Germany,63.0,Beauty,18.48,4,0.1,Credit Card,3.0
3272,2023-10-01,customer3271@protonmail.com,United Kingdom,55.0,Clothing,70.59,4,0.05,PayPal,4.0
3273,2023-10-29,customer3272@yahoo.com,Australia,20.0,Office Supplies,56.55,1,0.25,Debit Card,3.0
3274,2023-03-06,customer3273@gmail.com,Brazil,,Electronics,86.57,5,0.0,Credit Card,5.0
3275,2024-04-29,customer3274@gmail.com,Germany,58.0,Automotive,55.88,3,0.0,Debit Card,5.0
3276,2023-02-04,customer3275@gmail.com,United States,70.0,Electronics,113.19,5,0.0,Debit Card,4.0
3277,2024-06-10,customer3276@gmail.com,France,52.0,Home & Kitchen,30.84,3,0.2,PayPal,5.0
3278,2024-08-31,customer3277@protonmail.com,India,49.0,Books,128.57,4,0.25,Debit Card,4.0
3279,2023-11-05,customer3278@protonmail.com,India,26.0,Automotive,63.02,1,0.15,PayPal,
3280,2023-10-07,customer3279@gmail.com,Brazil,65.0,Clothing,48.61,5,0.1,Credit Card,
3281,2024-05-06,customer3280@protonmail.com,Australia,41.0,Home & Kitchen,85.34,1,0.15,Credit Card,5.0
3282,2024-09-19,customer3281@hotmail.com,Mexico,68.0,Clothing,109.51,3,0.25,Credit Card,5.0
3283,2023-03-11,customer3282@outlook.com,Canada,28.0,Electronics,59.59,4,0.25,Debit Card,3.0
3284,2023-12-01,customer3283@outlook.com,Canada,62.0,Grocery,63.03,2,0.15,Credit Card,3.0
3285,2023-08-24,customer3284@yahoo.com,Brazil,35.0,Automotive,40.28,5,0.0,Debit Card,5.0
3286,2023-01-09,customer3285@outlook.com,India,26.0,Sports & Outdoors,17.62,4,0.0,Bank Transfer,
3287,2023-01-07,customer3286@protonmail.com,United Kingdom,70.0,Clothing,46.88,5,0.0,Bank Transfer,4.0
3288,2024-01-21,customer3287@protonmail.com,Germany,62.0,Sports & Outdoors,68.95,3,0.15,Credit Card,3.0
3289,2024-07-11,customer3288@hotmail.com,United Kingdom,67.0,Toys,53.99,4,0.0,PayPal,4.0
3290,2024-03-10,customer3289@yahoo.com,United Kingdom,62.0,Electronics,54.13,1,0.2,Bank Transfer,4.0
3291,2023-07-01,customer3290@yahoo.com,United States,51.0,Clothing,30.59,1,0.05,Debit Card,5.0
3292,2023-11-26,customer3291@gmail.com,United Kingdom,,Sports & Outdoors,34.18,3,0.25,Credit Card,4.0
3293,2024-12-06,customer3292@yahoo.com,Japan,20.0,Grocery,30.09,2,0.2,Credit Card,5.0
3294,2024-09-03,customer3293@yahoo.com,Brazil,39.0,Clothing,70.01,3,0.1,Credit Card,5.0
3295,2023-03-29,customer3294@protonmail.com,India,36.0,Grocery,87.42,4,0.05,Gift Card,5.0
3296,2024-04-15,customer3295@protonmail.com,Mexico,34.0,Beauty,71.76,2,0.0,Credit Card,5.0
3297,2024-04-01,customer3296@hotmail.com,United Kingdom,38.0,Automotive,90.19,5,0.25,Credit Card,3.0
3298,2023-09-24,customer3297@protonmail.com,Japan,55.0,Office Supplies,33.81,4,0.15,PayPal,4.0
3299,2023-09-24,customer3298@outlook.com,Germany,53.0,Electronics,66.59,4,0.05,PayPal,5.0
3300,2024-06-08,customer3299@yahoo.com,United Kingdom,59.0,Clothing,49.09,5,0.0,Credit Card,4.0
3301,2024-11-13,customer3300@outlook.com,Japan,42.0,Grocery,60.33,1,0.2,PayPal,5.0
3302,2023-08-22,customer3301@outlook.com,Germany,70.0,Grocery,22.37,1,0.0,Debit Card,3.0
3303,2024-11-07,customer3302@yahoo.com,Japan,47.0,Electronics,29.55,5,0.15,Credit Card,4.0
3304,2024-09-04,customer3303@outlook.com,United Kingdom,37.0,Sports & Outdoors,68.7,4,0.0,Debit Card,5.0
3305,2023-02-08,customer3304@protonmail.com,France,68.0,Automotive,40.14,3,0.15,PayPal,4.0
3306,2023-07-24,customer3305@protonmail.com,United States,34.0,Home & Kitchen,41.82,1,0.0,Credit Card,4.0
3307,2023-11-18,customer3306@protonmail.com,United States,65.0,Clothing,57.23,2,0.2,Credit Card,4.0
3308,2024-05-01,customer3307@hotmail.com,Brazil,60.0,Clothing,88.35,3,0.05,Gift Card,5.0
3309,2023-06-15,customer3308@hotmail.com,India,72.0,Clothing,108.05,1,0.05,Bank Transfer,4.0
3310,2023-10-31,customer3309@protonmail.com,Canada,73.0,Toys,18.69,5,0.25,Debit Card,2.0
3311,2023-03-09,customer3310@yahoo.com,Japan,25.0,Electronics,47.59,2,0.0,Credit Card,5.0
3312,2023-03-15,customer3311@gmail.com,Japan,34.0,Grocery,74.1,5,0.15,Credit Card,5.0
3313,2023-11-14,customer3312@gmail.com,United Kingdom,46.0,Electronics,86.01,3,0.1,Credit Card,
3314,2024-04-04,customer3313@outlook.com,France,33.0,Grocery,102.63,2,0.15,Credit Card,5.0
3315,2023-11-27,customer3314@gmail.com,United Kingdom,26.0,Electronics,80.97,1,0.15,PayPal,4.0
3316,2023-10-07,customer3315@hotmail.com,United States,,Grocery,42.84,5,0.2,Credit Card,3.0
3317,2023-12-30,customer3316@yahoo.com,India,18.0,Clothing,73.1,4,0.0,Credit Card,5.0
3318,2024-04-08,customer3317@gmail.com,Germany,33.0,Sports & Outdoors,67.77,5,0.0,PayPal,4.0
3319,2024-06-05,customer3318@yahoo.com,Australia,67.0,Electronics,28.52,2,0.15,Credit Card,5.0
3320,2024-01-30,customer3319@outlook.com,United States,41.0,Toys,39.71,1,0.1,Credit Card,
3321,2023-03-09,customer3320@outlook.com,United States,33.0,Home & Kitchen,78.0,2,0.25,Debit Card,4.0
3322,2023-01-31,customer3321@protonmail.com,Japan,,Electronics,102.77,2,0.15,Credit Card,3.0
3323,2023-09-08,customer3322@outlook.com,France,56.0,Beauty,45.89,2,0.0,Debit Card,5.0
3324,2023-05-30,customer3323@hotmail.com,Japan,63.0,Electronics,179.95,4,0.0,Credit Card,5.0
3325,2024-01-27,customer3324@hotmail.com,India,38.0,Office Supplies,8.45,5,0.15,Credit Card,2.0
3326,2024-05-26,customer3325@gmail.com,India,32.0,Toys,64.24,1,0.05,Debit Card,4.0
3327,2023-07-03,customer3326@yahoo.com,United States,42.0,Electronics,68.66,3,0.25,Debit Card,4.0
3328,2023-12-08,customer3327@outlook.com,United Kingdom,72.0,Office Supplies,114.24,4,0.15,Credit Card,2.0
3329,2023-06-09,customer3328@yahoo.com,United Kingdom,51.0,Electronics,42.01,2,0.0,Gift Card,4.0
3330,2023-12-07,customer3329@outlook.com,Canada,66.0,Grocery,46.75,3,0.2,Gift Card,3.0
3331,2023-10-04,customer3330@yahoo.com,France,71.0,Clothing,47.3,4,0.15,Debit Card,4.0
3332,2023-01-02,customer3331@gmail.com,France,73.0,Toys,110.96,3,0.0,Credit Card,4.0
3333,2024-04-30,customer3332@yahoo.com,Mexico,71.0,Grocery,122.66,1,0.05,Credit Card,3.0
